,record_type,state_code,f_system,station_id,travel_dir,travel_lane,year_record,month_record,day_record,day_of_week,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,restrictions
3694,3,47,1R,493,3,2,22,12,26,2,9,9,8,10,29,45,152,158,136,316,308,307,300,306,328,329,268,312,190,119,84,70,54,32,0
3695,3,47,1R,493,3,2,22,12,27,3,22,17,18,22,76,179,508,536,398,390,383,463,406,489,547,615,648,654,315,215,159,101,72,69,0
3696,3,47,1R,493,3,2,22,12,28,4,11,29,22,53,111,253,556,624,476,374,487,382,444,465,614,738,774,709,343,211,156,101,85,57,0
3697,3,47,1R,493,3,2,22,12,29,5,24,25,21,46,124,213,583,574,437,484,473,495,468,495,636,848,882,816,420,224,141,86,91,68,0
3698,3,47,1R,493,3,2,22,12,30,6,33,22,32,30,99,223,495,481,384,385,398,447,510,535,619,760,624,639,386,271,170,117,98,81,0
3699,3,47,1R,493,3,2,22,12,31,7,36,28,23,17,40,41,124,124,159,203,274,327,305,317,312,319,307,362,257,165,138,88,60,33,0
3700,3,47,1R,493,7,1,22,12,1,5,157,97,149,167,295,538,780,811,716,671,625,611,604,617,762,823,928,981,774,467,385,273,240,178,0
3701,3,47,1R,493,7,1,22,12,2,6,140,108,153,142,284,524,753,757,693,655,645,651,695,678,829,874,962,881,667,471,380,313,249,188,0
3702,3,47,1R,493,7,1,22,12,3,7,160,95,113,75,182,336,447,511,586,600,591,611,625,633,662,625,606,584,505,416,374,300,262,198,0
3703,3,47,1R,493,7,1,22,12,4,1,123,96,70,72,95,190,253,254,277,407,489,543,562,614,600,576,566,548,483,412,375,259,204,139,0
3704,3,47,1R,493,7,1,22,12,5,2,98,83,63,104,253,555,757,752,627,607,562,550,587,607,672,784,905,821,588,409,326,232,187,169,0
3705,3,47,1R,493,7,1,22,12,6,3,146,109,133,128,284,528,716,785,713,639,590,579,576,630,745,844,888,884,614,459,341,259,213,145,0
3706,3,47,1R,493,7,1,22,12,7,4,144,121,140,144,250,508,752,817,672,636,591,578,521,627,706,752,957,915,630,413,347,247,248,172,0
3707,3,47,1R,493,7,1,22,12,8,5,156,104,148,128,252,507,686,803,694,686,629,665,647,643,709,827,895,894,587,470,378,340,237,181,0
3708,3,47,1R,493,7,1,22,12,9,6,166,96,138,121,275,512,711,742,632,614,617,669,683,730,808,844,910,884,633,450,412,356,258,226,0
3709,3,47,1R,493,7,2,22,12,1,5,53,28,61,58,112,433,830,832,540,514,436,421,402,477,703,885,1233,1312,850,321,210,122,97,52,0
3710,3,47,1R,493,7,2,22,12,2,6,52,39,52,46,121,407,767,809,610,527,450,477,506,559,832,1023,1185,1100,592,321,230,157,124,60,0
3711,3,47,1R,493,7,2,22,12,3,7,60,25,44,16,69,180,308,332,381,401,387,425,419,472,459,515,439,436,321,211,223,175,151,95,0
3712,3,47,1R,493,7,2,22,12,4,1,35,24,28,20,21,59,115,100,115,210,275,329,403,403,385,377,419,367,311,284,194,120,68,38,0
3713,3,47,1R,493,7,2,22,12,5,2,23,23,16,24,115,408,738,761,572,443,375,391,381,432,568,693,1038,947,490,263,129,99,65,47,0
3714,3,47,1R,493,7,2,22,12,6,3,48,28,47,42,127,414,751,884,696,527,402,387,389,447,660,911,1162,1063,502,297,183,122,111,60,0
3715,3,47,1R,493,7,2,22,12,7,4,47,21,62,44,126,410,751,875,585,453,390,367,471,510,610,777,1257,1163,615,306,206,122,102,44,0
3716,3,47,1R,493,7,2,22,12,8,5,57,35,51,42,137,446,655,896,679,540,474,490,499,510,657,950,1273,1123,574,354,247,189,86,68,0
3717,3,47,1R,493,7,2,22,12,9,6,70,26,60,32,134,425,729,733,504,476,394,463,531,608,750,979,1161,988,679,285,207,199,127,85,0
3718,3,47,1U,495,7,1,22,12,1,5,43,31,34,36,118,450,1243,1432,1361,1114,971,880,864,803,839,794,825,893,811,394,333,240,183,102,0
3719,3,47,1U,495,7,1,22,12,2,6,52,23,27,52,131,443,1226,1302,1224,1070,1006,936,852,848,812,896,773,860,769,477,324,314,230,158,0
3720,3,47,1U,495,7,1,22,12,3,7,91,53,39,30,49,180,458,452,586,736,795,850,755,836,736,789,730,802,705,471,310,286,248,151,0
3721,3,47,1U,495,7,1,22,12,4,1,98,54,36,38,66,152,333,244,402,535,716,737,715,726,666,643,791,638,577,319,233,203,135,81,0
3722,3,47,1U,495,7,1,22,12,5,2,36,19,34,43,92,495,1192,1394,1276,1062,894,875,829,831,829,770,795,805,653,435,275,212,123,74,0
3723,3,47,1U,495,7,1,22,12,6,3,36,20,29,47,125,509,1256,1297,1251,1187,905,920,882,853,816,813,781,927,719,357,325,251,136,82,0
3724,3,47,1U,495,7,1,22,12,7,4,46,20,14,35,111,493,1231,1312,1148,1131,954,866,842,858,799,820,863,867,725,437,300,196,152,97,0
3725,3,47,1U,495,7,1,22,12,8,5,51,24,22,46,111,488,1155,1384,1251,1143,997,974,838,806,756,761,802,864,773,407,330,290,177,98,0
3726,3,47,1U,495,7,1,22,12,9,6,57,34,35,41,106,463,1187,1343,1246,1087,953,901,812,868,850,784,887,838,953,654,508,312,230,162,0
3727,3,47,1U,495,7,1,22,12,10,7,107,59,47,22,77,175,411,388,558,776,820,862,618,768,706,818,717,797,667,436,320,302,254,156,0
3728,3,47,1U,495,7,1,22,12,11,1,93,74,54,27,48,141,328,260,446,551,782,743,720,754,669,688,731,670,477,321,259,218,155,87,0
3729,3,47,1U,495,7,1,22,12,12,2,40,21,18,34,102,531,1261,1457,1345,1043,837,884,859,828,804,739,845,804,693,440,275,213,148,77,0
3730,3,47,1U,495,7,1,22,12,13,3,40,31,20,34,105,508,1249,1465,1358,1185,1064,859,958,847,796,828,847,806,740,408,317,284,151,81,0
3731,3,47,1U,495,7,1,22,12,14,4,37,30,21,39,114,507,1208,1369,1229,1115,1063,953,906,770,753,777,793,815,797,403,297,278,169,109,0
3732,3,47,1U,495,7,1,22,12,15,5,52,23,27,43,127,520,1277,1356,1379,1125,1017,880,950,911,844,807,815,878,887,424,343,339,235,119,0
3733,3,47,1U,495,7,1,22,12,16,6,54,34,25,45,121,461,1217,1330,1169,1105,1077,988,911,830,815,772,761,782,809,463,357,297,219,131,0
3734,3,47,1U,495,7,1,22,12,17,7,94,41,37,33,66,201,453,387,518,805,912,823,715,740,741,727,714,742,730,388,299,260,223,148,0
3735,3,47,1U,495,7,1,22,12,18,1,85,45,34,12,53,127,320,202,420,523,695,682,746,683,741,691,663,618,496,305,212,208,151,63,0
3736,3,47,1U,495,7,1,22,12,19,2,30,26,24,40,91,446,1043,1266,1216,1026,967,999,918,946,847,781,739,813,697,375,265,217,141,59,0
3737,3,47,1U,495,7,1,22,12,20,3,26,27,22,32,103,454,1120,1283,1121,960,902,921,882,912,870,771,745,738,767,413,299,216,185,83,0
3738,3,47,1U,495,7,1,22,12,21,4,53,27,25,39,114,493,1085,1259,1109,987,974,949,913,850,764,675,693,731,752,409,308,232,187,108,0
3739,3,47,1U,495,7,1,22,12,22,5,50,37,41,62,133,417,1064,835,1009,960,979,930,855,847,767,664,638,597,522,294,206,104,43,12,0
3740,3,47,1U,495,7,1,22,12,23,6,8,8,3,0,17,70,114,36,34,64,94,131,169,227,233,265,251,303,245,129,90,73,71,33,0
3741,3,47,1U,495,7,1,22,12,24,7,22,18,13,9,32,115,224,152,205,301,354,389,382,399,422,512,415,402,303,160,143,130,100,63,0
3742,3,47,1U,495,7,1,22,12,25,1,22,26,8,9,22,105,222,69,79,183,231,223,240,218,229,236,244,314,282,189,176,128,113,58,0
3743,3,47,1U,495,7,1,22,12,26,2,31,24,17,19,51,195,316,124,90,298,356,456,529,516,523,541,492,490,342,274,172,140,99,64,0
3744,3,47,1U,495,7,1,22,12,27,3,33,21,26,21,97,410,845,798,811,810,816,796,746,727,742,669,727,722,569,335,259,218,142,68,0
3745,3,47,1U,495,7,1,22,12,28,4,45,40,28,29,104,413,934,951,895,901,915,839,820,692,754,703,701,727,650,349,270,227,130,83,0
3746,3,47,1U,495,7,1,22,12,29,5,49,36,26,36,113,427,925,893,897,943,840,862,870,799,679,738,750,764,772,423,258,229,187,118,0
3747,3,47,1U,495,7,1,22,12,30,6,58,44,34,42,107,322,839,855,817,835,923,911,870,823,804,710,771,788,756,441,290,225,224,133,0
3748,3,47,1U,495,7,1,22,12,31,7,88,59,37,34,64,151,386,233,384,572,625,715,669,621,612,605,502,494,486,365,273,195,181,143,0
3749,3,47,1U,495,7,2,22,12,1,5,95,46,49,77,167,548,1134,1426,1344,1218,1130,1025,1073,1049,1072,1203,1147,1176,1005,614,470,374,305,213,0
3750,3,47,1U,495,7,2,22,12,2,6,129,64,133,91,186,541,1136,1242,1266,1165,1061,1071,1057,1036,1097,1288,1178,1234,1019,650,476,409,310,229,0
3751,3,47,1U,495,7,2,22,12,3,7,139,94,80,79,95,198,494,625,791,901,958,1070,1032,1047,1034,1038,934,1017,956,643,468,469,346,237,0
3752,3,47,1U,495,7,2,22,12,4,1,153,74,71,63,79,174,334,359,505,665,837,867,914,933,898,879,868,824,652,534,361,312,208,121,0
3753,3,47,1U,495,7,2,22,12,5,2,89,46,36,87,190,542,1114,1256,1240,1123,977,917,962,965,980,1035,1079,1083,830,587,391,286,213,125,0
3754,3,47,1U,495,7,2,22,12,6,3,76,44,69,88,160,535,1044,1218,1228,1205,994,964,945,980,930,1044,1134,1197,862,532,413,361,251,121,0
3755,3,47,1U,495,7,2,22,12,7,4,86,48,48,86,158,534,1083,1280,1194,1171,1007,996,992,993,1014,1085,1142,1109,939,604,430,347,227,129,0
3756,3,47,1U,495,7,2,22,12,8,5,85,56,51,77,183,514,1054,1299,1211,1157,994,888,923,937,946,933,1090,1216,921,621,486,404,285,157,0
3757,3,47,1U,495,7,2,22,12,9,6,100,49,53,83,152,497,1066,1268,1221,1086,1078,1118,1043,1008,1113,1156,1239,1191,1239,949,690,502,386,306,0
3758,3,47,1U,495,7,2,22,12,10,7,161,90,77,97,109,200,455,514,700,836,1007,1020,1055,995,964,985,1012,1008,951,624,519,427,355,264,0
3759,3,47,1U,495,7,2,22,12,11,1,164,103,62,77,85,149,318,361,451,652,897,909,870,914,889,883,906,848,693,497,372,320,223,136,0
3760,3,47,1U,495,7,2,22,12,12,2,72,48,50,81,162,543,1072,1315,1311,1109,1121,990,1008,963,1013,1003,1122,1139,847,549,416,322,209,129,0
3761,3,47,1U,495,7,2,22,12,13,3,61,60,46,84,176,550,1153,1334,1371,1188,1079,1049,1047,1030,1053,1085,1250,1150,937,564,418,393,253,150,0
3762,3,47,1U,495,7,2,22,12,14,4,78,59,51,95,171,535,1029,1260,1291,1112,1022,1005,975,945,1015,1028,1108,1040,990,544,441,384,264,127,0
3763,3,47,1U,495,7,2,22,12,15,5,105,43,60,89,178,539,1124,1307,1351,1205,1134,1068,1099,1105,1081,1123,1116,1126,1061,640,502,386,314,209,0
3764,3,47,1U,495,7,2,22,12,16,6,111,78,61,103,177,470,1050,1328,1220,1126,1164,1150,1111,1062,1204,1130,1168,1128,1113,681,544,472,335,237,0
3765,3,47,1U,495,7,2,22,12,17,7,181,94,91,85,104,210,427,514,671,885,1015,988,1055,976,1037,938,1022,989,925,708,520,466,352,236,0
3766,3,47,1U,495,7,2,22,12,18,1,152,85,76,72,84,155,296,282,483,581,829,859,908,921,889,944,877,792,734,546,429,316,262,149,0
3767,3,47,1U,495,7,2,22,12,19,2,101,61,41,88,163,491,1009,1250,1176,1128,1050,1128,1101,1080,1054,1018,1098,1145,887,565,386,345,226,143,0
3768,3,47,1U,495,7,2,22,12,20,3,98,59,51,89,167,528,1032,1316,1286,1126,1203,1137,1129,1063,1059,1043,1069,1066,1031,607,438,352,247,159,0
3769,3,47,1U,495,7,2,22,12,21,4,107,51,62,82,175,529,1027,1198,1160,1106,1121,1112,1068,1034,1054,994,1081,1028,931,602,460,369,274,154,0
3770,3,47,1U,495,7,2,22,12,22,5,108,90,61,106,171,522,961,1163,1066,1055,1050,1011,994,1082,1072,1008,906,821,615,435,283,131,81,100,0
3771,3,47,1U,495,7,2,22,12,23,6,44,51,24,36,51,127,253,254,319,380,473,483,481,570,647,631,548,505,433,292,226,191,179,95,0
3772,3,47,1U,495,7,2,22,12,24,7,60,53,38,49,83,131,243,224,368,549,643,674,709,693,684,726,676,596,496,350,264,266,223,140,0
3773,3,47,1U,495,7,2,22,12,25,1,61,40,35,31,38,92,167,112,194,298,394,389,419,448,439,479,501,490,440,316,346,260,202,109,0
3774,3,47,1U,495,7,2,22,12,26,2,68,28,31,56,79,192,347,317,528,420,463,598,672,702,735,712,671,595,539,392,293,245,180,117,0
3775,3,47,1U,495,7,2,22,12,27,3,85,59,44,72,163,397,804,876,839,895,900,948,988,970,946,965,915,929,718,500,368,328,229,153,0
3776,3,47,1U,495,7,2,22,12,28,4,98,64,49,72,137,432,860,1033,1031,1001,989,1041,1061,974,1026,954,984,1012,822,560,418,381,214,123,0
3777,3,47,1U,495,7,2,22,12,29,5,104,53,54,84,140,457,901,1017,959,955,1052,1008,1037,978,1029,1139,1221,1354,1341,656,444,320,264,197,0
3778,3,47,1U,495,7,2,22,12,30,6,115,74,76,85,151,381,808,900,910,972,1058,1028,1075,1041,1072,1097,1032,1066,954,682,502,386,319,250,0
3779,3,47,1U,495,7,2,22,12,31,7,165,112,88,78,105,183,371,341,457,617,768,866,922,860,897,888,791,712,651,579,433,386,275,221,0
3780,3,47,1U,495,7,3,22,12,1,5,103,78,82,122,221,595,1210,1400,1328,1128,1037,1066,999,982,1118,1239,1219,1177,967,649,465,381,289,187,0
3781,3,47,1U,495,7,3,22,12,2,6,88,79,41,110,209,523,1146,1350,1229,1123,1086,1040,1044,1027,1151,1353,1279,1192,1011,680,442,415,313,204,0
3782,3,47,1U,495,7,3,22,12,3,7,147,104,88,105,138,283,574,687,856,846,867,1016,968,1029,957,1009,917,934,882,605,508,451,333,237,0
3783,3,47,1U,495,7,3,22,12,4,1,155,82,60,67,92,163,302,309,508,695,863,864,866,878,906,893,836,777,681,503,386,323,181,105,0
3784,3,47,1U,495,7,3,22,12,5,2,72,63,46,96,202,573,1154,1313,1291,1080,905,911,893,941,1002,1127,1178,1140,768,561,400,311,221,128,0
3785,3,47,1U,495,7,3,22,12,6,3,87,79,79,124,211,543,1075,1233,1268,1168,942,958,997,962,1070,1162,1208,1221,902,554,448,358,251,137,0
3786,3,47,1U,495,7,3,22,12,7,4,90,84,82,137,207,554,1094,1225,1219,1113,944,957,991,946,1075,1262,1230,1169,934,600,486,421,238,168,0
3787,3,47,1U,495,7,3,22,12,8,5,96,84,85,129,202,559,1087,1300,1297,1174,982,959,932,1020,1035,1116,1197,1229,939,616,478,427,273,176,0
3788,3,47,1U,495,7,3,22,12,9,6,123,83,91,123,205,538,1068,1245,1143,1044,1052,1071,1071,1069,1157,1227,1316,1154,1132,956,534,478,327,271,0
3789,3,47,1U,495,7,3,22,12,10,7,178,119,115,108,139,245,483,594,680,800,895,993,1021,931,941,1065,986,965,926,640,516,443,357,261,0
3790,3,47,1U,495,7,3,22,12,11,1,187,97,88,92,96,162,301,318,480,708,933,958,883,882,862,904,899,809,693,543,369,338,213,148,0
3791,3,47,1U,495,7,3,22,12,12,2,70,66,60,97,178,591,1163,1327,1303,1087,1022,909,948,953,1109,1058,1234,1183,876,540,427,364,231,127,0
3792,3,47,1U,495,7,3,22,12,13,3,101,80,85,112,230,613,1249,1384,1345,1122,1026,1044,1028,1032,1086,1243,1249,1223,1026,580,397,388,238,126,0
3793,3,47,1U,495,7,3,22,12,14,4,129,71,86,175,220,543,1032,1310,1268,1106,1007,1044,975,964,1053,1137,1237,1136,910,574,406,418,252,131,0
3794,3,47,1U,495,7,3,22,12,15,5,116,79,96,134,225,593,1128,1378,1300,1207,1127,1086,1072,1055,1110,1284,1244,1160,1035,626,489,408,313,201,0
3795,3,47,1U,495,7,3,22,12,16,6,129,96,107,146,219,533,1101,1355,1181,1074,1099,1154,1086,1147,1236,1257,1275,1161,995,695,574,473,342,247,0
3796,3,47,1U,495,7,3,22,12,17,7,191,121,95,130,128,254,484,620,677,867,1006,990,1006,966,989,935,982,1005,902,665,535,471,384,258,0
3797,3,47,1U,495,7,3,22,12,18,1,184,100,85,96,91,173,270,298,517,665,795,793,917,952,905,913,838,819,737,585,422,342,257,142,0
3798,3,47,1U,495,7,3,22,12,19,2,113,63,81,97,173,533,1017,1339,1204,1074,1026,1046,1061,1108,1095,1084,1162,1220,851,551,415,341,275,157,0
3799,3,47,1U,495,7,3,22,12,20,3,126,81,91,132,224,577,1114,1305,1237,1131,1125,1079,1077,1071,1079,1131,1181,1078,972,563,434,387,203,164,0
3800,3,47,1U,495,7,3,22,12,21,4,129,82,90,128,207,535,1121,1203,1211,1089,1110,1079,1086,1050,1132,1136,1256,1104,950,586,503,413,280,180,0
3801,3,47,1U,495,7,3,22,12,22,5,144,107,103,133,209,537,1050,1102,1071,1072,1085,1035,1073,1073,1157,1100,957,797,618,441,312,157,146,70,0
3802,3,47,1U,495,7,3,22,12,23,6,66,112,55,74,124,178,303,226,264,324,419,439,486,537,620,590,522,492,401,291,218,161,152,102,0
3803,3,47,1U,495,7,3,22,12,24,7,75,48,59,59,83,143,225,258,366,560,640,740,695,676,744,807,710,595,496,373,321,273,248,164,0
3804,3,47,1U,495,7,3,22,12,25,1,96,102,62,50,37,96,172,132,245,355,438,499,557,541,578,571,577,549,444,420,347,312,220,141,0
3805,3,47,1U,495,7,3,22,12,26,2,97,64,41,67,110,201,362,340,379,430,537,553,645,663,737,724,673,595,482,330,264,275,172,108,0
3806,3,47,1U,495,7,3,22,12,27,3,92,62,57,104,145,435,838,940,855,895,892,916,974,980,977,999,1033,976,754,529,412,306,226,154,0
3807,3,47,1U,495,7,3,22,12,28,4,131,95,71,124,194,439,933,1005,1003,940,996,1007,1013,991,1069,1053,1155,1001,793,540,482,382,210,145,0
3808,3,47,1U,495,7,3,22,12,29,5,125,83,109,110,196,504,936,1052,1005,948,959,1010,1039,1021,1078,1175,1307,1325,1299,634,425,342,273,181,0
3809,3,47,1U,495,7,3,22,12,30,6,133,98,101,120,194,378,841,931,884,914,1017,1049,1022,1081,1205,1212,1088,1061,944,679,467,424,318,223,0
3810,3,47,1U,495,7,3,22,12,31,7,167,125,105,114,101,157,341,351,498,666,740,843,848,827,872,862,822,714,656,603,469,389,300,223,0
3811,3,47,1U,495,7,4,22,12,1,5,40,22,36,56,126,410,1134,1365,1221,975,774,692,689,678,899,1206,1191,994,700,390,233,175,89,55,0
3812,3,47,1U,495,7,4,22,12,2,6,17,19,7,52,120,402,1124,1356,1061,897,775,753,826,807,994,1368,1190,1018,762,450,230,224,123,63,0
3813,3,47,1U,495,7,4,22,12,3,7,42,32,32,34,54,140,406,490,548,614,578,698,656,688,628,698,620,641,582,362,255,198,184,83,0
3814,3,47,1U,495,7,4,22,12,4,1,56,28,22,30,31,95,150,180,258,443,576,575,517,531,578,579,608,535,412,273,191,150,72,42,0
3815,3,47,1U,495,7,4,22,12,5,2,24,15,27,47,115,393,1058,1270,1182,873,660,570,629,619,811,1059,1100,967,420,321,177,133,66,42,0
3816,3,47,1U,495,7,4,22,12,6,3,33,16,18,49,110,432,949,1141,1148,1051,574,707,684,731,851,1108,1110,1002,571,337,210,169,96,47,0
3817,3,47,1U,495,7,4,22,12,7,4,31,20,30,32,103,359,984,1200,1187,959,761,689,758,731,902,1194,1177,1047,616,354,231,207,101,58,0
3818,3,47,1U,495,7,4,22,12,8,5,36,31,34,46,114,388,961,1293,1212,1010,738,665,660,751,857,1021,1144,1060,645,306,274,195,121,66,0
3819,3,47,1U,495,7,4,22,12,9,6,42,20,28,56,126,392,997,1200,1017,865,749,822,797,858,1009,1280,1222,930,982,816,299,244,144,120,0
3820,3,47,1U,495,7,4,22,12,10,7,55,36,45,41,56,167,348,385,447,598,612,737,768,651,666,762,708,689,564,417,268,219,158,104,0
3821,3,47,1U,495,7,4,22,12,11,1,87,43,32,35,45,105,146,199,277,451,679,660,586,579,627,627,640,548,428,306,219,147,71,53,0
3822,3,47,1U,495,7,4,22,12,12,2,27,15,20,43,100,428,1042,1337,1132,799,664,599,636,660,856,1000,1270,967,562,292,225,173,96,66,0
3823,3,47,1U,495,7,4,22,12,13,3,37,31,29,48,136,436,1171,1295,1298,919,722,717,718,741,944,1167,1188,1029,729,352,193,194,114,64,0
3824,3,47,1U,495,7,4,22,12,14,4,33,20,21,42,105,404,917,1306,1198,918,808,762,766,711,900,1136,1084,891,615,305,188,179,104,74,0
3825,3,47,1U,495,7,4,22,12,15,5,36,23,26,60,119,439,1065,1342,1260,909,851,833,786,855,966,1180,1204,1027,845,390,235,175,162,71,0
3826,3,47,1U,495,7,4,22,12,16,6,42,35,33,48,126,372,1046,1220,1047,885,826,866,830,971,1105,1105,1298,936,775,464,311,245,157,111,0
3827,3,47,1U,495,7,4,22,12,17,7,70,43,29,40,59,165,305,390,504,595,693,699,690,697,674,656,712,754,716,430,275,222,172,127,0
3828,3,47,1U,495,7,4,22,12,18,1,76,28,43,31,30,88,151,159,255,432,505,528,550,592,578,552,574,518,436,346,229,142,118,56,0
3829,3,47,1U,495,7,4,22,12,19,2,53,17,24,52,106,421,885,1181,1009,768,690,483,648,653,824,1032,1073,1092,586,282,217,143,127,61,0
3830,3,47,1U,495,7,4,22,12,20,3,43,30,30,49,123,394,982,1221,1071,835,776,760,741,738,856,1022,1124,973,726,339,219,168,94,58,0
3831,3,47,1U,495,7,4,22,12,21,4,41,33,32,54,111,395,1000,1107,1050,871,866,763,798,790,910,1101,1184,929,743,378,279,211,138,74,0
3832,3,47,1U,495,7,4,22,12,22,5,68,37,40,59,122,397,892,957,859,848,839,750,805,924,978,974,809,593,390,212,135,61,35,13,0
3833,3,47,1U,495,7,4,22,12,23,6,8,23,8,10,11,43,72,45,58,64,112,141,182,207,235,227,233,156,145,78,57,41,28,9,0
3834,3,47,1U,495,7,4,22,12,24,7,10,7,5,10,23,47,62,72,130,241,326,344,358,369,343,374,395,315,230,136,110,91,80,39,0
3835,3,47,1U,495,7,4,22,12,25,1,27,26,16,10,12,30,36,40,67,146,218,274,298,318,263,303,346,320,254,184,157,133,96,39,0
3836,3,47,1U,495,7,4,22,12,26,2,21,18,13,24,42,79,172,134,36,182,269,282,326,340,447,393,421,305,249,166,112,100,80,46,0
3837,3,47,1U,495,7,4,22,12,27,3,18,22,22,34,79,302,650,664,576,551,541,582,620,644,675,834,916,738,472,251,212,136,98,65,0
3838,3,47,1U,495,7,4,22,12,28,4,35,36,30,49,97,323,769,824,781,637,637,677,694,668,821,868,1056,830,511,312,231,203,97,62,0
3839,3,47,1U,495,7,4,22,12,29,5,55,26,31,46,100,359,782,817,752,701,712,758,767,800,890,1001,1190,1167,1038,483,211,162,121,76,0
3840,3,47,1U,495,7,4,22,12,30,6,45,37,33,52,100,251,644,732,661,668,690,805,745,857,960,994,877,795,676,447,206,193,136,89,0
3841,3,47,1U,495,7,4,22,12,31,7,45,27,42,41,52,101,164,219,296,444,532,509,534,538,529,558,509,435,388,323,264,187,122,98,0
3842,3,47,5U,513,1,1,22,12,1,5,7,5,5,10,43,28,82,105,67,47,53,50,57,50,83,83,81,63,41,47,63,12,11,2,0
3843,3,47,5U,513,1,1,22,12,2,6,5,3,6,14,32,29,80,134,68,52,61,50,60,58,92,90,80,63,38,25,20,24,21,10,0
3844,3,47,5U,513,1,1,22,12,3,7,2,2,3,4,23,16,30,41,50,63,58,78,63,70,76,68,78,64,53,40,18,24,14,6,0
3845,3,47,5U,513,1,1,22,12,4,1,9,5,2,4,7,12,10,16,31,57,49,47,59,74,47,50,47,59,48,29,24,11,7,2,0
3846,3,47,5U,513,1,1,22,12,5,2,7,3,6,12,34,35,92,138,47,42,61,51,41,54,84,77,69,58,31,23,20,9,8,8,0
3847,3,47,5U,513,1,1,22,12,6,3,4,4,7,14,37,31,87,137,50,55,55,50,45,71,74,80,72,54,39,29,26,27,8,5,0
3848,3,47,5U,513,1,1,22,12,7,4,4,5,4,12,33,33,98,128,44,48,55,52,57,54,74,77,75,63,52,32,28,19,6,2,0
3849,3,47,5U,513,1,1,22,12,8,5,5,3,5,17,35,33,93,132,51,77,49,59,56,58,89,91,69,58,42,28,21,14,10,2,0
3850,3,47,5U,513,1,1,22,12,9,6,3,2,3,16,28,48,89,131,66,67,65,58,52,64,77,106,79,65,47,26,30,29,19,4,0
3851,3,47,5U,513,1,1,22,12,10,7,3,4,5,7,33,20,25,31,52,58,87,73,75,62,47,57,71,63,63,43,33,22,20,9,0
3852,3,47,5U,513,1,1,22,12,11,1,4,4,3,2,8,14,8,16,31,68,51,48,70,61,60,67,52,53,35,39,27,10,13,3,0
3853,3,47,5U,513,1,1,22,12,12,2,6,3,5,15,37,47,84,144,65,67,52,56,46,62,70,79,75,68,55,27,17,12,7,4,0
3854,3,47,5U,513,1,1,22,12,13,3,4,5,7,13,39,38,90,156,57,70,52,55,57,61,91,92,88,67,49,30,19,15,8,2,0
3855,3,47,5U,513,1,1,22,12,14,4,2,5,5,8,33,34,88,131,62,55,65,46,54,63,72,80,64,64,36,38,24,8,10,1,0
3856,3,47,5U,513,1,1,22,12,15,5,5,7,5,13,36,37,92,144,69,60,61,67,66,58,81,90,82,68,49,37,52,19,68,39,0
3857,3,47,5U,513,1,1,22,12,16,6,8,12,4,8,37,29,76,122,74,83,96,71,76,72,81,86,77,93,49,20,26,35,28,12,0
3858,3,47,5U,513,1,1,22,12,17,7,2,5,3,8,15,17,21,35,48,78,71,91,67,71,79,80,70,83,56,35,24,23,14,4,0
3859,3,47,5U,513,1,1,22,12,18,1,3,4,3,2,8,11,11,16,36,67,52,56,69,72,65,69,68,56,42,34,28,19,13,7,0
3860,3,47,5U,513,1,1,22,12,19,2,4,4,4,11,35,45,85,89,74,63,63,63,61,62,76,70,71,67,46,32,7,10,8,3,0
3861,3,47,5U,513,5,1,22,12,1,5,11,3,9,9,6,20,33,54,33,31,40,45,54,65,89,116,136,139,50,47,42,17,10,7,0
3862,3,47,5U,513,5,1,22,12,2,6,4,3,12,5,4,11,28,60,41,43,48,54,65,82,92,116,126,96,59,46,39,25,21,10,0
3863,3,47,5U,513,5,1,22,12,3,7,5,3,11,6,4,6,11,21,31,39,66,61,87,94,59,75,81,62,62,42,35,31,23,10,0
3864,3,47,5U,513,5,1,22,12,4,1,11,7,3,3,3,6,8,16,17,29,24,47,61,63,63,58,64,68,47,43,33,19,13,4,0
3865,3,47,5U,513,5,1,22,12,5,2,5,5,3,1,4,16,38,61,33,35,45,65,45,60,92,128,117,93,47,31,29,22,4,5,0
3866,3,47,5U,513,5,1,22,12,6,3,11,5,12,5,8,11,40,63,31,40,41,46,66,61,89,105,124,115,44,51,32,23,16,5,0
3867,3,47,5U,513,5,1,22,12,7,4,8,1,7,4,13,17,40,53,36,37,38,43,54,62,78,116,135,95,68,39,35,22,10,9,0
3868,3,47,5U,513,5,1,22,12,8,5,6,0,9,3,8,17,40,70,43,44,47,58,51,72,72,115,131,102,68,42,34,21,9,8,0
3869,3,47,5U,513,5,1,22,12,9,6,3,2,11,2,7,15,44,53,36,37,46,67,60,73,99,119,120,101,64,42,50,30,29,14,0
3870,3,47,5U,513,5,1,22,12,10,7,13,4,10,6,5,7,17,18,34,48,60,64,83,68,56,69,60,56,58,41,42,33,30,18,0
3871,3,47,5U,513,5,1,22,12,11,1,11,8,4,2,4,4,5,9,13,26,43,43,66,61,76,79,70,66,48,34,30,23,15,8,0
3872,3,47,5U,513,5,1,22,12,12,2,7,4,2,2,5,21,35,69,48,28,48,52,50,66,88,116,106,96,54,31,92,26,18,10,0
